Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,GMC,ACC4-800,Desktop,GMC\kgutierrez,Microsoft Windows 10 Pro 10.0.19045,MXL352146F,ACC4-800,2025-03-26T23:55:59Z,"F0:92:1C:E3:97:DC, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz
Online,GMC,ADMIN4-800,Desktop,GMC\lstill,Microsoft Windows 10 Pro 10.0.19045,47BK082,ADMIN4-800,2025-03-26T23:55:59Z,"A4:C4:94:E6:FC:21, A4:C4:94:E6:FC:25, 64:00:6A:22:20:89",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,GMC,BLNG10-400,Desktop,GMC\kniblack,Microsoft Windows 10 Pro 10.0.19045,G391L52,BLNG10-400,2025-03-26T23:55:59Z,"64:00:6A:06:8E:8C, 10:4A:7D:AD:97:6A, 10:4A:7D:AD:97:6E",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,GMC,BLNG12-400,Desktop,GMC\christiano,Microsoft Windows 10 Pro 10.0.19045,MXL239295N,GMCDT1133,2025-03-26T23:55:59Z,24:BE:05:0A:B7:0F,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz
Online,GMC,BLNG14-400,Desktop,GMC\dkester,Microsoft Windows 10 Pro 10.0.19045,2UA1340WWT,BLNG14-400,2025-03-26T23:55:59Z,3C:D9:2B:5D:F4:3B,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz
Online,GMC,BLNG3-400,Desktop,GMC\alutz1,Microsoft Windows 10 Pro 10.0.19045,B09DXH2,BLNG3-400,2025-03-26T23:55:59Z,"48:4D:7E:F2:6C:EA, F4:8C:50:C4:A8:E2, F4:8C:50:C4:A8:E6",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,GMC,BLNG5-400,Desktop,GMC\acarnahan,Microsoft Windows 10 Pro 10.0.19045,MXL3250QZ4,BLNG5-400,2025-03-26T23:55:59Z,88:51:FB:81:D7:14,Intel(R) Core(TM) i5-3570S CPU @ 3.10GHz
Online,GMC,BLNG8-400,Desktop,GMC\cclark1,Microsoft Windows 10 Pro 10.0.19045,473K082,BLNG8-400,2025-03-26T23:55:59Z,"A4:C4:94:E7:0C:C5, A4:C4:94:E7:0C:C9, 64:00:6A:22:DA:20",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,GMC,CCE1260350MLP,Server,GMC\akhan,Microsoft Windows Server 2016 Standard 10.0.14393,VMware-56 4d 14 db d8 67 ed 7a-9c 95 23 0d c2 c2 96 8f,CCE1260350MLP,2025-03-26T23:55:59Z,00:0C:29:C2:96:8F,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
Online,GMC,CCE1260350MLT,Server,GMC\rpatel,Microsoft Windows Server 2016 Standard 10.0.14393,VMware-56 4d 6d 81 d3 49 e5 34-b0 00 48 8c c5 29 07 99,CCE1260350MLT,2025-03-26T23:55:59Z,00:0C:29:29:07:99,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
Offline,GMC,CPSI12-LAP,Laptop,GMC\csolano,Microsoft Windows 10 Pro 10.0.19045,6PJQNX1,CPSI12-LAP,2025-02-21T21:39:28Z,"F0:1F:AF:34:2C:63, 70:18:8B:06:D4:E8, 70:18:8B:06:D4:E8, 24:FD:52:36:71:13",Intel(R) Core(TM) i5-3380M CPU @ 2.90GHz
Offline,GMC,CPSI17-LAP,Laptop,GMC\jgarcia,Microsoft Windows 10 Pro 10.0.19045,H1KQNX1,CPSI17-LAP,2025-02-21T20:35:28Z,"70:18:8B:06:D4:F7, F0:1F:AF:34:E4:43, 24:FD:52:36:DF:9C",Intel(R) Core(TM) i5-3380M CPU @ 2.90GHz
Offline,GMC,CPSI2-LAP,Desktop,GMC\bochoa,,,CPSI2-LAP,2025-01-27T20:12:13Z,,
Online,GMC,DESKTOP-NFHTV5C,Desktop,DESKTOP-NFHTV5C\cpadmin,Microsoft Windows 10 Pro 10.0.19045,VMware-42 1d d8 1a 0f 11 7c 9a-cd 8d 3d b8 9c 13 b6 5e,DESKTOP-NFHTV5C - FEE TICKETS GMC,2025-03-26T23:55:59Z,"00:15:5D:AA:70:63, 00:50:56:9D:14:78",Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Offline,GMC,DTRY2-500,Desktop,GMC\GMCkitchen,Microsoft Windows 10 Pro 10.0.19045,MXL3250R0B,DTRY2-500,2025-02-24T21:47:28Z,"88:51:FB:81:B4:73, 6C:88:14:70:49:FC, 40:A5:EF:47:BF:6F",Intel(R) Core(TM) i5-3570S CPU @ 3.10GHz
Online,GMC,ER6-300,Desktop,GMC\kcook,Microsoft Windows 10 Pro 10.0.19045,2GFZ7N2,ER6-300,2025-03-26T23:55:59Z,"D8:9E:F3:81:67:44, 06:3E:D2:93:D0:4F, 00:21:6B:FE:A0:73",Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Online,GMC,ES1260350AIOP,Server,GMC\akhan,Microsoft Windows Server 2016 Standard 10.0.14393,VMware-56 4d ce dd 94 a7 9c 5d-1e 5c eb 3e 90 99 92 b4,ES1260350AIOP,2025-03-26T23:55:59Z,00:0C:29:99:92:B4,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
Online,GMC,ES1260350AIOT,Server,GMC\pyxis,Microsoft Windows Server 2016 Standard 10.0.14393,VMware-56 4d a5 40 d9 2f 71 0a-31 17 24 3b ce 87 98 36,ES1260350AIOT,2025-03-26T23:55:59Z,00:0C:29:87:98:36,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
Online,GMC,FCC1-100,Desktop,GMC\kgrimes,Microsoft Windows 10 Pro 10.0.19045,8GL2JB2,FCC1-100,2025-03-26T23:55:59Z,"18:66:DA:11:68:1B, E4:B3:18:49:44:C7, E4:B3:18:49:44:CB",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,GMC,FCC8-600,Desktop,GMC\lnavarro,Microsoft Windows 10 Pro 10.0.19045,MXL3400HP9,FCC8-600,2025-03-26T23:55:59Z,D4:C9:EF:D6:56:7C,Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
Online,GMC,GMC-ACCELERATOR,Server,GMC-ACCELERATOR\Administrator,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d 42 5c ce 60 ca a7-86 94 f4 18 a6 44 ea 28,GMC-ACCELERATOR,2025-03-26T23:55:59Z,00:0C:29:44:EA:28,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-ClaimSource,Server,GMC\rpatel,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d d8 50 be d0 46 fc-ba d1 a9 ab 73 a3 71 d7,GMC-CLAIMSOURCE,2025-03-26T23:55:59Z,00:0C:29:A3:71:D7,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-DC01,Server,GMC\msingh2,Microsoft Windows Server 2012 R2 Standard 6.3.9600,VMware-42 39 d8 f7 fd bf 88 48-3c b0 2b 4d 31 50 52 c7,GMC-DC01,2025-03-26T23:55:59Z,00:50:56:B9:1D:14,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-DC03,Server,GMC\msingh2,Microsoft Windows Server 2012 R2 Standard 6.3.9600,H7XSBX1,GMC-DC03,2025-03-26T23:55:59Z,90:B1:1C:2D:78:DD,Intel(R) Xeon(R) CPU E5-2450 0 @ 2.10GHz
Online,GMC,GMC-FileServer,Server,GMC\msingh2,Microsoft Windows Server 2012 R2 Standard 6.3.9600,VMware-42 39 48 fb 75 3e e8 a9-2b 20 fb 96 a5 2d a0 54,GMC-FILESERVER,2025-03-26T23:55:59Z,"00:50:56:B9:B1:9B, 00:50:56:9D:56:8A, 00:50:56:9D:F4:FA",Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-FREELAND,Server,GMC-FREELAND\Administrator,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 0f 3f a9 9f 94 a5 7e-40 ea d4 84 8d 36 7e 7b,GMC-FREELAND,2025-03-26T23:55:59Z,00:50:56:8F:D0:CA,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-IT,Desktop,GMC\akumar2,Microsoft Windows 10 Pro N 10.0.19045,VMware-42 1d 03 5d c3 9e 1c 13-c9 6e 12 7e ea df a9 aa,GMC-IT,2025-03-26T23:55:59Z,00:50:56:9D:A5:88,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-MAIL,Server,GMC\sverma,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 1d 70 44 41 6b 22 cb-47 1d a9 07 fe cf 96 2c,GMC-MAIL,2025-03-26T23:55:59Z,00:50:56:9D:35:9B,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-MEDRECORDS,Server,GMC\rpatel,Microsoft Windows Server 2016 Standard 10.0.14393,VMware-56 4d 04 92 30 be 86 52-0a 94 ff 63 71 e0 f8 3c,GMC-MEDRECORDS,2025-03-26T23:55:59Z,00:50:56:9D:F3:79,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-NOVANET,Server,GMC\rpatel,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 0f 36 fa 91 47 c3 4c-c8 d7 e8 c3 c0 d8 ba d4,GMC-NOVANET,2025-03-26T23:55:59Z,00:50:56:8F:44:A5,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-PS,Server,GMC\akhan,Microsoft Windows Server 2016 Standard 10.0.14393,VMware-56 4d a5 7f 46 26 c6 4a-37 e5 3a 92 be c6 07 85,GMC-PS,2025-03-26T23:55:59Z,00:50:56:9D:E2:CA,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-RDP,Server,GMC\parampal.singh,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 1d 1e 59 c9 f7 96 91-e5 da 8b 4c f3 43 8b d2,GMC- VPN,2025-03-26T23:55:59Z,00:50:56:9D:66:4E,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-ShoreTel,Server,GMC-SHORETEL\totlcom,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d 67 cc d4 55 69 c1-ee e4 89 3b 19 fb 29 e7,WIN-MFBARHUQ3G8,2025-03-26T23:55:59Z,"00:0C:29:FB:29:E7, 00:0C:29:FB:29:E7",Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMC-VEEAM,Server,GMC\rpatel,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-56 4d d9 56 a1 eb ed 28-38 7c f2 49 01 8f 72 ba,GMC-VEEAM,2025-03-26T23:55:59Z,00:0C:29:8F:72:BA,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Offline,GMC,GMC1005,Desktop,GMC\hraygoza,Microsoft Windows 10 Pro 10.0.19045,6V0XG53,GMC1005,2025-02-09T03:16:19Z,"A4:BB:6D:BC:97:EA, 5C:3A:45:5E:DA:C5",Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz
Online,GMC,GMC1007-RAD,Desktop,GMC\srodriguez,Microsoft Windows 10 Pro 10.0.19045,MXL3250QZD,GMCDT1013,2025-03-26T23:55:59Z,"88:51:FB:81:B2:A6, 6C:88:14:6D:FD:64",Intel(R) Core(TM) i5-3570S CPU @ 3.10GHz
Online,GMC,GMCAmbraGateway,Server,GMC\rpatel,Microsoft Windows Server 2019 Standard 10.0.17763,VMware-42 0f 52 e2 07 b7 ce 88-2e f2 bb 14 ca 64 93 23,GMC_AmbraGateway,2025-03-26T23:55:59Z,00:50:56:8F:3E:34,Intel(R) Xeon(R) CPU E5-2699 v3 @ 2.30GHz
Online,GMC,GMCDT1005,Desktop,GMC\srodriguez,Microsoft Windows 10 Pro 10.0.19045,HR2QH63,GMCDT1005,2025-03-26T23:55:59Z,A4:BB:6D:C9:56:0A,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1006,Desktop,GMC\alucien,Microsoft Windows 10 Pro 10.0.19045,HQSRH63,GMCDT1006,2025-03-26T23:55:59Z,"A4:BB:6D:C9:55:5C, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1008,Desktop,GMC\agutierrez,Microsoft Windows 11 Pro 10.0.26100,HQXJH63,GMCDT1008,2025-03-26T23:55:59Z,A4:BB:6D:C9:66:35,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1009,Desktop,GMC\ghayes,Microsoft Windows 11 Pro 10.0.26100,HQHLH63,GMCDT1009,2025-03-26T23:55:59Z,"A4:BB:6D:C9:51:1C, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1011,Desktop,GMC\emar,Microsoft Windows 10 Pro 10.0.19045,8NNZY72,GMCDT1011,2025-03-26T23:55:59Z,64:00:6A:75:15:97,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz
Online,GMC,GMCDT1013,Desktop,GMC\jarendt,Microsoft Windows 10 Pro 10.0.19045,2UA3452494,GMCDT1013,2025-03-26T23:55:59Z,2C:44:FD:25:CD:42,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Offline,GMC,GMCDT1018,Desktop,GMC\bochoa,Microsoft Windows 10 Pro 10.0.19045,C19417M004,GMCDT1018,2025-02-03T19:36:36Z,30:24:32:D8:C2:C3,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz
Online,GMC,GMCDT1018,Desktop,GMC\prodriguez,Microsoft Windows 10 Pro 10.0.19045,C19417M004,GMCDT1018,2025-03-26T23:55:59Z,"44:8E:12:03:E4:74, 30:24:32:D8:C2:C3, 30:24:32:D8:C2:C7",Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz
Offline,GMC,GMCDT1021,Desktop,GMC\EMS,Microsoft Windows 10 Pro 10.0.19045,6GPWGB2,FCC6-100 - Glennmed1800!,2025-02-08T04:19:02Z,"E4:B3:18:1A:B2:A6, E4:B3:18:1A:B2:AA, 18:66:DA:09:FE:CC, 40:A5:EF:47:BA:94",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Offline,GMC,GMCDT1023,Desktop,GMC\acernas,Microsoft Windows 10 Pro 10.0.19045,DZSBV52,GMCDT1023,2025-03-25T16:02:27Z,"10:4A:7D:D5:D2:39, 64:00:6A:00:AF:02, 10:4A:7D:D5:D2:3D",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,GMC,GMCDT1026,Desktop,GMC\hraygoza,Microsoft Windows 10 Pro 10.0.19045,546M482,GMCDT1026,2025-03-26T23:55:59Z,"64:00:6A:88:A9:01, A4:34:D9:BA:A0:5D, A4:34:D9:BA:A0:59",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,GMC,GMCDT1027,Desktop,GMC\krasmussen,Microsoft Windows 10 Pro 10.0.19045,6WFPG53,GMCDT1027,2025-03-26T23:55:59Z,"A4:BB:6D:B6:12:C0, 5C:3A:45:5F:44:7D, 5C:3A:45:5F:44:7E",Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz
Online,GMC,GMCDT1028,Desktop,GMC\henos,Microsoft Windows 10 Pro 10.0.19045,6V3RG53,GMCDT1028,2025-03-26T23:55:59Z,"A4:BB:6D:B3:6C:41, 5C:3A:45:5E:CB:3B, 5C:3A:45:5E:CB:3C",Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz
Online,GMC,GMCDT1029,Desktop,GMC\ashelton,Microsoft Windows 10 IoT Enterprise 10.0.19045,C20904M205,GMCDT1029,2025-03-26T23:55:59Z,"58:96:1D:B6:B0:DE, 44:8E:12:05:3C:F4, 58:96:1D:B6:B0:E2",Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz
Online,GMC,GMCDT1030,Desktop,GMC\rloewen,Microsoft Windows 10 Pro 10.0.19045,C20904M206,GMCDT1030,2025-03-26T23:55:59Z,"58:96:1D:B6:A3:D2, 44:8E:12:05:3C:B0, 58:96:1D:B6:A3:D6",Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz
Online,GMC,GMCDT1031,Desktop,GMC\Mreynolds,Microsoft Windows 10 IoT Enterprise 10.0.19045,C20904M203,GMCDT1031,2025-03-26T23:55:59Z,"58:96:1D:B5:71:F6, 44:8E:12:05:3F:87, 58:96:1D:B5:71:FA",Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz
Offline,GMC,GMCDT1032,Desktop,GMC\kamaru,Microsoft Windows 10 Pro 10.0.19045,C20904M202,GMCDT1032,2025-03-25T02:18:21Z,"58:96:1D:B6:A4:77, 44:8E:12:05:40:3F, 58:96:1D:B6:A4:7B",Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz
Online,GMC,GMCDT1034,Desktop,GMC\tmcdonald,Microsoft Windows 10 Pro 10.0.19045,HNYBH63,GMCDT1034,2025-03-26T23:55:59Z,A4:BB:6D:C9:5E:15,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1035,Desktop,GMC\cferrer,Microsoft Windows 11 Pro 10.0.26100,HQKCH63,GMCDT1035,2025-03-26T23:55:59Z,"A4:BB:6D:C9:60:17, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1036,Desktop,GMC\sdollarhide,Microsoft Windows 10 Pro 10.0.19045,HQHKH63,GMCDT1036,2025-03-26T23:55:59Z,"00:13:EF:20:17:2D, A4:BB:6D:C9:60:83",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1037,Desktop,GMC\lfelkins,Microsoft Windows 10 Pro 10.0.19045,HR0NH63,GMCDT1037,2025-03-26T23:55:59Z,"A4:BB:6D:C9:4E:FA, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1038,Desktop,GMC\LTrimble,Microsoft Windows 10 Pro 10.0.19045,HR1FH63,GMCDT1038,2025-03-26T23:55:59Z,A4:BB:6D:C9:52:AB,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1039,Desktop,GMC\DNidia,Microsoft Windows 11 Pro 10.0.26100,B3NLH63,GMCDT1039,2025-03-26T23:55:59Z,A4:BB:6D:C9:34:38,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1040,Desktop,GMC\blebrun1,Microsoft Windows 10 Pro 10.0.19045,B33CH63,GMCDT1040,2025-03-26T23:55:59Z,A4:BB:6D:C9:39:3E,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1041,Desktop,GMC\cferrer,Microsoft Windows 10 Pro 10.0.19045,HZW5FZ1,GMCDT1041,2025-03-26T23:55:59Z,"00:13:EF:20:14:C5, C8:1F:66:2E:B3:4F",Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz
Online,GMC,GMCDT1042,Desktop,GMC\dsolano,Microsoft Windows 10 Pro 10.0.19045,2UA3010F6M,GMCDT1042,2025-03-26T23:55:59Z,10:60:4B:64:E0:66,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,GMC,GMCDT1043,Desktop,GMC\jclark,Microsoft Windows 10 Pro 10.0.19045,2UA1201LYQ,GMCDT1043,2025-03-26T23:55:59Z,"2C:27:D7:1A:EC:1C, 40:A5:EF:4B:13:3E",Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz
Online,GMC,GMCDT10450,Desktop,GMC\cmurphy,Microsoft Windows 10 Pro 10.0.19045,J01GFZ1,Physical therapy,2025-03-26T23:55:59Z,C8:1F:66:2F:43:E5,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz
Online,GMC,GMCDT1048,Desktop,GMC\ctanner,Microsoft Windows 10 Pro 10.0.19045,59ZTM83,GMCDT1048,2025-03-26T23:55:59Z,A4:BB:6D:DC:ED:B6,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Offline,GMC,GMCDT1050,Desktop,GMC\bmundy,Microsoft Windows 11 Pro 10.0.26100,5B3YM83,GMCDT1050,2025-03-26T23:55:35Z,A4:BB:6D:DC:F0:51,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Offline,GMC,GMCDT1051,Desktop,GMC\dkeolanui,Microsoft Windows 10 Pro 10.0.19045,59WYM83,GMCDT1051 - TTY151,2025-03-22T01:05:46Z,"A4:BB:6D:DC:E8:40, 40:A5:EF:47:BF:22",Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Online,GMC,GMCDT1052,Desktop,GMC\kworthington,Microsoft Windows 10 Pro 10.0.19045,GJ08343,GMCDT1052,2025-03-26T23:55:59Z,2C:EA:7F:35:CC:02,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1053,Desktop,GMC\ymunoz,Microsoft Windows 10 Pro 10.0.19045,GJJ8343,GMCDT1053,2025-03-26T23:55:59Z,2C:EA:7F:35:6D:4E,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1054,Desktop,GMC\ghombre,Microsoft Windows 11 Pro 10.0.26100,GJH3343,GMCDT1054,2025-03-26T23:55:59Z,2C:EA:7F:35:6B:09,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1055,Desktop,GMC\ssorgea,Microsoft Windows 10 Pro 10.0.19045,G273343,GMCDT1055,2025-03-26T23:55:59Z,2C:EA:7F:35:85:A1,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1056,Desktop,GMC\amanard,Microsoft Windows 10 Pro 10.0.19045,GJ62343,GMCDT1056,2025-03-26T23:55:59Z,2C:EA:7F:35:69:B3,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,GMC,GMCDT1057,Desktop,GMC\ttorres,Microsoft Windows 10 Pro 10.0.19045,5B1WM83,GMCDT1057,2025-03-26T23:55:59Z,A4:BB:6D:DC:FB:AD,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Online,GMC,GMCDT1059,Desktop,GMC\mibarra,Microsoft Windows 10 Pro 10.0.19045,5B0YM83,GMCDT1059,2025-03-26T23:55:59Z,A4:BB:6D:DC:F1:52,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Offline,GMC,GMCDT1061,Desktop,GMC\jsaini,Microsoft Windows 11 Pro 10.0.26100,5B41N83,GMCDT1061,2025-03-18T00:42:22Z,"A4:BB:6D:DC:EF:E1, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Online,GMC,GMCDT1062,Desktop,GMC\fdavid,Microsoft Windows 10 Pro 10.0.19045,59YTM83,GMCDT1062,2025-03-26T23:55:59Z,"A4:BB:6D:DC:E8:36, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Offline,GMC,GMCDT1064,Desktop,GMC\sarahd,Microsoft Windows 10 Pro 10.0.19045,D3YPTD3,GMCDT1064,2025-03-26T23:55:48Z,B0:4F:13:00:B8:F8,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1067,Desktop,GMC\khofhenke,Microsoft Windows 10 Pro 10.0.19045,CSCRKD3,GMCDT1067,2025-03-26T23:55:59Z,B0:4F:13:00:AC:05,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1068,Desktop,GMC\cpilaczynski,Microsoft Windows 10 Pro 10.0.19045,CSCQTD3,GMCDT1068,2025-03-26T23:55:59Z,B0:4F:13:00:9B:35,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1069,Desktop,GMC\krogers,Microsoft Windows 10 Pro 10.0.19045,D293482,GMCDT1069,2025-03-26T23:55:59Z,"58:91:CF:91:D6:EC, 64:00:6A:46:61:01, 58:91:CF:91:D6:F0",Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz
Online,GMC,GMCDT1073,Desktop,GMC\astottsberry,Microsoft Windows 10 Pro 10.0.19045,6GPXGB2,GMCDT1073,2025-03-26T23:55:59Z,"18:66:DA:09:7B:89, E4:B3:18:1A:B2:B0, E4:B3:18:1A:B2:B4",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,GMC,GMCDT1074,Desktop,GMC\rthiyagarajah,Microsoft Windows 11 Pro 10.0.26100,8JVKNK3,GMCDT1074 - IT ROOM,2025-03-26T23:55:59Z,"B0:4F:13:0A:7C:8E, 10:51:07:29:51:B7, 10:51:07:29:51:BB, 53:4E:57:00:00:00, 12:51:07:29:51:B7",Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1076,Desktop,GMC\christiano,Microsoft Windows 10 Pro 10.0.19045,BLVKNK3,GMCDT1076,2025-03-26T23:55:59Z,"B0:4F:13:0B:1F:AB, 10:51:07:29:70:B1, 10:51:07:29:70:B5, 53:4E:57:00:00:00",Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1077,Desktop,GMC\dlemburg,Microsoft Windows 10 Pro 10.0.19045,7GRKNK3,GMCDT1077,2025-03-26T23:55:59Z,"B0:4F:13:0A:AF:3E, 10:51:07:29:6F:53, 10:51:07:29:6F:57",Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1078,Desktop,GMC\bmundy,Microsoft Windows 10 Pro 10.0.19045,CGRKNK3,GMCDT1078,2025-03-26T23:55:59Z,"B0:4F:13:0B:20:02, 10:51:07:29:6E:1D, 10:51:07:29:6E:21",Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
Online,GMC,GMCDT1079,Desktop,GMC\chamilton,Microsoft Windows 11 Pro 10.0.26100,3GRKNK3,GMCDT1079,2025-03-26T23:55:59Z,"B0:4F:13:0B:1F:DE, 53:4E:57:00:00:00, 10:51:07:29:6F:1C, 10:51:07:29:6F:20",Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz
