Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online," Amarillo Rahab Hospital",ARHDT015,Desktop,ARH\GBRADLEY,Microsoft Windows 11 Pro 10.0.26100,D65X704,ARHDT015,2025-03-27T00:06:11Z,"20:88:10:E7:0F:F6, D4:E9:8A:F1:BD:CD, D4:E9:8A:F1:BD:D1",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT016,Desktop,ARH\ghoward,Microsoft Windows 11 Pro 10.0.26100,C429H04,ARHDT016,2025-03-27T00:06:11Z,"20:88:10:E8:56:C4, F0:20:FF:0A:D7:6E, F0:20:FF:0A:D7:72",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT017,Desktop,ARH\skreiman,Microsoft Windows 11 Pro 10.0.26100,4D8X704,ARHDT017,2025-03-27T00:06:11Z,"20:88:10:E7:0F:04, D4:E9:8A:F2:22:EF, D4:E9:8A:F2:22:F3",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT018,Desktop,ARH\djohnson,Microsoft Windows 11 Pro 10.0.26100,7KWT704,ARHDT018,2025-03-27T00:06:11Z,"20:88:10:E7:10:10, D4:E9:8A:F4:91:0B, D4:E9:8A:F4:91:0F",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT019,Desktop,ARH\tdye,Microsoft Windows 11 Pro 10.0.26100,7HWT704,ARHDT019,2025-03-27T00:06:11Z,"20:88:10:E7:0D:62, D4:E9:8A:F4:DB:39, D4:E9:8A:F4:DB:3D",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT020,Desktop,ARH\lorthengren,Microsoft Windows 11 Pro 10.0.26100,HKD7704,ARHDT020,2025-03-27T00:06:11Z,"20:88:10:E2:4F:AB, A0:02:A5:84:C0:5B, A0:02:A5:84:C0:5F",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT021,Desktop,ARH\hlambert,Microsoft Windows 11 Pro 10.0.26100,555X704,ARHDT021,2025-03-27T00:06:11Z,"20:88:10:E7:45:3A, D4:E9:8A:EF:F9:F2, D4:E9:8A:EF:F9:F6",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT022,Desktop,ARH\TDYE,Microsoft Windows 11 Pro 10.0.26100,6X90804,ARHDT022,2025-03-27T00:06:11Z,"20:88:10:E5:D8:7F, D4:E9:8A:F1:7B:29, D4:E9:8A:F1:7B:2D",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT023,Desktop,ARH\chilliard,Microsoft Windows 11 Pro 10.0.26100,DKWT704,ARHDT023,2025-03-27T00:06:11Z,"20:88:10:E7:0E:1F, D4:E9:8A:F0:36:2E, D4:E9:8A:F0:36:32",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT024,Desktop,ARH\rrankin,Microsoft Windows 11 Pro 10.0.26100,G45X704,ARHDT024,2025-03-27T00:06:11Z,"20:88:10:E7:18:72, D4:E9:8A:F3:8A:A9, D4:E9:8A:F3:8A:AD",13th Gen Intel(R) Core(TM) i5-13500T
