Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Offline,Dameron Hospital,DHW365-BLRJ34R2,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-0583-2719-8721-2650-17,DHW365-BLRJ34R2,2025-03-26T21:10:24Z,00:22:48:79:5C:E0,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRJ4JJB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0004-9736-5303-1665-7472-59,DHW365-BLRJ4JJB,2025-03-26T23:54:55Z,00:22:48:BF:A2:40,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRLV3QI,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-8411-7037-6146-1750-53,DHW365-BLRLV3QI,2025-03-26T23:54:55Z,00:0D:3A:F9:02:21,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRMQLS3,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0002-9807-2276-5903-7769-15,DHW365-BLRMQLS3,2025-03-26T21:28:55Z,00:22:48:79:9A:D8,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRN73XH,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-9534-7810-1688-3390-40,DHW365-BLRN73XH,2025-03-26T21:41:17Z,00:22:48:B9:05:96,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRNCFS1,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-4746-5962-9413-1908-46,DHW365-BLRNCFS1,2025-03-26T23:54:55Z,00:0D:3A:C5:DD:72,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRO6PON,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-4265-8667-7553-8749-65,DHW365-BLRO6PON,2025-03-26T23:54:55Z,00:22:48:BA:B0:92,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRP5Q6F,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0002-1283-5310-2288-6668-03,DHW365-BLRP5Q6F,2025-03-26T21:43:54Z,00:0D:3A:6F:30:AA,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRSL3EP,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-4242-7520-0787-8274-51,DHW365-BLRSL3EP,2025-03-26T21:07:37Z,00:22:48:B4:56:12,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRSW0SK,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0009-9707-1996-9473-1549-15,DHW365-BLRSW0SK,2025-03-26T21:48:51Z,00:22:48:C0:19:EB,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRTRU2X,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0002-9793-0181-2674-9069-05,DHW365-BLRTRU2X,2025-03-26T23:54:55Z,00:22:48:B8:EA:28,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRUL7UB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0008-5327-7142-2120-8552-94,DHW365-BLRUL7UB,2025-03-26T21:27:18Z,00:0D:3A:C5:45:97,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRUS0LQ,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0001-4541-6307-6714-0222-44,DHW365-BLRUS0LQ,2025-03-26T21:55:54Z,00:0D:3A:F5:78:E5,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRUTDSC,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0008-0678-2673-1697-5229-99,DHW365-BLRUTDSC,2025-03-26T23:54:55Z,00:22:48:B3:BA:5C,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRVEK96,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0009-0371-8546-4624-8904-18,DHW365-BLRVEK96,2025-03-26T21:17:09Z,00:22:48:7B:F3:BB,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRVMBY2,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0006-0807-0502-1998-9434-39,DHW365-BLRVMBY2,2025-03-26T23:54:55Z,00:0D:3A:FC:A5:43,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRVZKFF,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-1198-9083-6465-2742-16,DHW365-BLRVZKFF,2025-03-26T23:54:55Z,00:22:48:C0:1F:A1,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRX25L8,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-5238-4769-9880-1037-81,DHW365-BLRX25L8,2025-03-26T23:54:55Z,00:0D:3A:F7:DE:D1,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRXM1L4,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0014-2063-2647-6450-7768-32,DHW365-BLRXM1L4,2025-03-26T23:54:55Z,00:22:48:B6:80:B9,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRYOIM3,Desktop,DAMERON\da-mansingh,Microsoft Windows 10 Enterprise 10.0.19045,0000-0013-6957-9267-8433-5404-04,DHW365-BLRYOIM3,2025-03-26T23:54:55Z,00:0D:3A:C3:7D:27,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-BLRYT013,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0011-4513-8077-5296-1893-80,DHW365-BLRYT013,2025-03-24T17:19:24Z,00:22:48:B5:4F:06,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-BLRZHOCT,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0008-2693-9691-6217-9892-84,DHW365-BLRZHOCT,2025-03-26T23:54:55Z,00:0D:3A:F9:ED:D4,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDR0L6LR,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0001-1618-2637-5766-7864-98,DHW365-CDR0L6LR,2025-03-26T23:54:55Z,00:22:48:79:34:1E,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDR3BKG2,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0017-6197-8414-7484-9533-07,DHW365-CDR3BKG2,2025-03-26T21:49:33Z,00:0D:3A:06:A4:13,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDR4JV0M,Desktop,DAMERON\da-mansingh,Microsoft Windows 10 Enterprise 10.0.19045,0000-0006-6698-6628-7657-2061-68,DHW365-CDR4JV0M,2025-03-26T23:54:55Z,00:22:48:7B:6B:E4,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDR8WVHE,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0006-3811-1444-2827-6482-10,DHW365-CDR8WVHE,2025-03-26T23:54:55Z,00:22:48:C1:53:A9,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDR98T4S,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-6001-8662-3326-1757-99,DHW365-CDR98T4S,2025-03-26T23:54:55Z,00:0D:3A:F5:81:38,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRAEH35,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0003-8772-4232-9047-5189-41,DHW365-CDRAEH35,2025-03-26T21:41:54Z,00:22:48:BD:99:66,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRAEIGB,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0012-8560-6728-5968-2411-87,DHW365-CDRAEIGB,2025-03-26T12:01:11Z,00:0D:3A:F5:79:4D,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRBTYRI,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0007-4795-6198-0212-9550-90,DHW365-CDRBTYRI,2025-03-26T23:54:55Z,00:22:48:BC:5F:09,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRCMBIO,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0011-5592-7474-3602-4978-37,DHW365-CDRCMBIO,2025-03-26T23:54:55Z,00:22:48:78:26:08,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRDKVAP,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-6744-5561-3088-4833-41,DHW365-CDRDKVAP,2025-03-26T23:54:55Z,00:22:48:B8:A5:71,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDREL3O2,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0009-4093-3762-7986-0520-28,DHW365-CDREL3O2,2025-03-26T23:54:55Z,00:22:48:7B:64:26,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRH3TH8,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0012-1208-2327-6466-4248-92,DHW365-CDRH3TH8,2025-03-26T23:54:55Z,00:22:48:7C:94:72,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRHYZCL,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0002-7198-8058-4880-6698-93,DHW365-CDRHYZCL,2025-03-26T21:14:59Z,00:0D:3A:06:25:E9,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRKGWTL,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0013-2877-3904-0449-7104-04,DHW365-CDRKGWTL,2025-03-26T23:54:55Z,00:22:48:B9:B5:F1,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRL3M7K,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0003-2883-6195-8757-9753-42,DHW365-CDRL3M7K,2025-03-26T23:54:55Z,00:0D:3A:6D:95:10,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRL4V2D,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0016-4576-1163-5468-8144-09,DHW365-CDRL4V2D,2025-03-26T21:42:14Z,00:0D:3A:06:47:B1,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRLSYRA,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0017-8463-9501-3469-5871-59,DHW365-CDRLSYRA,2025-03-26T23:54:55Z,00:0D:3A:6D:09:F4,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRM3MHD,Desktop,DAMERON\mvalki,Microsoft Windows 10 Enterprise 10.0.19045,0000-0011-8590-5799-7541-9519-78,DHW365-CDRM3MHD,2025-03-26T23:54:55Z,00:22:48:7C:1F:F5,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRMMVKF,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-3177-9743-1833-3498-14,DHW365-CDRMMVKF,2025-03-26T23:54:55Z,00:22:48:7A:5B:6B,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRNLM9G,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-6623-4577-4225-1137-48,DHW365-CDRNLM9G,2025-03-26T23:54:55Z,00:0D:3A:FB:EF:BE,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDROO27P,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-3503-1482-2468-8493-88,DHW365-CDROO27P,2025-03-26T23:54:55Z,00:0D:3A:07:52:7E,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRPAAZB,Desktop,DAMERON\da-mansingh,Microsoft Windows 10 Enterprise 10.0.19045,0000-0009-7385-1540-3600-9056-58,DHW365-CDRPAAZB,2025-03-26T22:01:22Z,00:0D:3A:F5:7C:65,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRPO6QS,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0007-3911-4936-8695-2761-90,DHW365-CDRPO6QS,2025-03-26T23:54:55Z,00:0D:3A:01:63:11,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRQY735,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0001-0031-6568-0022-2100-74,DHW365-CDRQY735,2025-03-26T23:54:55Z,00:22:48:C0:28:4A,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRSSWOH,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0015-9125-0189-0584-3646-02,DHW365-CDRSSWOH,2025-03-26T13:32:11Z,00:22:48:B9:A3:DF,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-CDRSTRE9,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0015-2551-3834-3945-7829-20,DHW365-CDRSTRE9,2025-03-26T21:43:16Z,00:22:48:77:A8:BA,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRT2WQA,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-3837-7054-3938-8823-09,DHW365-CDRT2WQA,2025-03-26T23:54:55Z,00:22:48:B8:B6:9A,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRTNCXI,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0004-9610-7778-4128-6699-83,DHW365-CDRTNCXI,2025-03-26T23:54:55Z,00:22:48:78:21:E1,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRUY7PZ,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0013-2662-4110-3527-1667-19,DHW365-CDRUY7PZ,2025-03-26T23:54:55Z,00:0D:3A:C4:7D:B7,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-CDRX4646,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0014-3464-9064-2956-8312-79,DHW365-CDRX4646,2025-03-26T23:54:55Z,00:22:48:BA:32:CE,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY02MSN,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0002-4719-6230-6425-6053-37,DHW365-PHY02MSN,2025-03-23T05:17:06Z,00:0D:3A:6E:EA:70,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY06LU4,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0009-0813-0386-9624-4386-07,DHW365-PHY06LU4,2025-02-11T23:11:33Z,00:0D:3A:FE:49:2B,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY0A0Q9,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0012-0052-0443-7212-2843-05,DHW365-PHY0A0Q9,2025-03-23T05:16:09Z,00:0D:3A:FE:58:4A,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY0BON5,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0004-2882-1389-7031-2057-14,DHW365-PHY0BON5,2025-03-26T03:23:59Z,00:22:48:C0:91:C0,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY0HXVO,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0003-4380-7292-5784-9823-94,DHW365-PHY0HXVO,2025-03-23T05:15:14Z,00:0D:3A:F9:FA:DF,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY0PD6I,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0016-1775-2817-1774-4290-28,DHW365-PHY0PD6I,2025-02-23T06:11:29Z,00:0D:3A:C2:CD:C3,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY1ERF4,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0015-9646-9587-0970-1543-60,DHW365-PHY1ERF4,2025-03-26T21:59:55Z,00:0D:3A:F9:66:16,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY1INCG,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0017-2541-4693-2287-0948-87,DHW365-PHY1INCG,2025-02-23T06:12:56Z,00:0D:3A:FD:C8:BB,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY1LB8X,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0003-2146-6364-4020-2298-44,DHW365-PHY1LB8X,2025-03-26T20:12:26Z,00:0D:3A:06:9B:8B,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY1Y72G,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0012-9726-3186-9951-4594-97,DHW365-PHY1Y72G,2025-03-26T21:31:12Z,00:22:48:B3:95:87,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY1ZHSE,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0005-4892-3796-7637-2700-58,DHW365-PHY1ZHSE,2025-03-26T21:31:59Z,00:0D:3A:06:93:3D,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY22QG5,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-7299-9051-6478-5938-03,DHW365-PHY22QG5,2025-03-26T05:18:22Z,00:0D:3A:F6:AA:4C,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY26ATR,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0007-0117-6809-2217-1320-17,DHW365-PHY26ATR,2025-03-26T15:13:03Z,00:0D:3A:F9:A7:AA,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY27ODH,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0008-5336-0043-1801-8446-52,DHW365-PHY27ODH,2025-03-26T14:34:49Z,00:0D:3A:FF:71:5A,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY2D9S3,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-6504-9369-5550-9652-30,DHW365-PHY2D9S3,2025-03-23T05:15:12Z,00:0D:3A:F7:65:78,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY2ETUC,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0002-6559-8510-9527-4477-82,DHW365-PHY2ETUC,2025-02-23T06:10:59Z,00:22:48:7A:14:CD,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-PHY2FPHW,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0001-2067-1298-8662-0568-07,DHW365-PHY2FPHW,2025-03-26T23:54:55Z,00:22:48:79:37:89,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY2GKVX,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-4916-4548-3217-1424-71,DHW365-PHY2GKVX,2025-03-21T05:16:49Z,00:22:48:77:8B:D1,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY2SDBG,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0007-4785-8015-2060-4298-41,DHW365-PHY2SDBG,2025-01-28T18:01:33Z,00:22:48:B6:A7:5A,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-PHY308M2,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0016-1083-2416-6053-8724-76,DHW365-PHY308M2,2025-03-26T23:54:55Z,00:0D:3A:F7:57:6D,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY32P8N,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0013-2969-1501-1568-6838-51,DHW365-PHY32P8N,2025-01-28T23:12:15Z,00:22:48:BE:9D:E1,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY35GHP,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0003-9067-8491-2569-7494-13,DHW365-PHY35GHP,2025-02-23T06:11:20Z,00:22:48:79:B8:66,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY37U0Y,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0017-1206-3413-0337-6450-54,DHW365-PHY37U0Y,2025-03-26T21:14:18Z,00:0D:3A:F9:81:68,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY39V3D,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0004-2390-8998-6077-0824-35,DHW365-PHY39V3D,2025-03-26T21:16:38Z,00:22:48:7E:18:50,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY3DH3J,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0007-0680-8819-1932-1249-49,DHW365-PHY3DH3J,2025-02-23T06:11:54Z,00:0D:3A:FD:06:A8,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY3JKPM,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0017-8579-6139-5597-2982-26,DHW365-PHY3JKPM,2025-03-23T05:15:17Z,00:22:48:B9:53:08,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY3SZEK,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0010-3595-2316-6252-1909-57,DHW365-PHY3SZEK,2025-01-28T18:08:06Z,00:22:48:B6:AB:CF,"AMD EPYC 7763 64-Core Processor                "
Online,Dameron Hospital,DHW365-PHY3TCV2,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0003-0136-5679-8806-7558-34,DHW365-PHY3TCV2,2025-03-26T23:54:55Z,00:0D:3A:FB:95:20,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY40A4N,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-6722-9680-8987-9698-67,DHW365-PHY40A4N,2025-02-23T06:13:30Z,00:0D:3A:F7:F5:2F,"AMD EPYC 7763 64-Core Processor                "
Offline,Dameron Hospital,DHW365-PHY446N0,Desktop,,Microsoft Windows 10 Enterprise 10.0.19045,0000-0000-0152-1156-2233-1220-49,DHW365-PHY446N0,2025-03-23T05:46:02Z,00:0D:3A:F7:F6:54,"AMD EPYC 7763 64-Core Processor                "
