Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,Orchard Hospital,OH1626,Desktop,BGMH\parsunjits,Microsoft Windows 10 Business 10.0.19045,C882R53,OH1626,2025-03-26T23:58:48Z,A4:BB:6D:B7:C3:CD,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Online,Orchard Hospital,OH1627,Desktop,BGMH\vlimanskiy,Microsoft Windows 10 Business 10.0.19045,H9MS7M2,OH1627,2025-03-26T23:58:48Z,"D8:9E:F3:09:E8:BC, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01, 8C:88:2B:00:5B:4C",Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz
Online,Orchard Hospital,OH1629,Desktop,BGMH\jdhadli,Microsoft Windows 10 Business 10.0.19045,GFJ2DP2,OH1629,2025-03-26T23:58:48Z,"D8:9E:F3:46:8E:69, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01",Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
Online,Orchard Hospital,OH1630,Desktop,BGMH\speterson,Microsoft Windows 10 Business 10.0.19045,BMGYBM2,OH1630,2025-03-26T23:58:48Z,D8:9E:F3:21:07:C0,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
Online,Orchard Hospital,OH1631,Desktop,BGMH\gvasquez,Microsoft Windows 10 Business 10.0.19045,6D33XQ2,OH1631,2025-03-26T23:58:48Z,"D8:9E:F3:98:EC:2E, 7C:2A:31:DE:EC:3E, 7C:2A:31:DE:EC:42",Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz
Online,Orchard Hospital,OH1632,Desktop,BGMH\skeith,Microsoft Windows 10 Business 10.0.19045,MJ0BHGHW,OH1632,2025-03-26T23:58:48Z,A4:AE:11:1A:DA:A3,Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz
Online,Orchard Hospital,OH1634,Desktop,BGMH\pkaur,Microsoft Windows 11 Business 10.0.26100,4RFRPX2,OH1634,2025-03-26T23:58:48Z,"6C:2B:59:FA:BD:4B, FC:77:74:34:3D:52, FC:77:74:34:3D:56, 00:09:0F:FE:00:01, 00:09:0F:AA:00:01",Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Online,Orchard Hospital,OH1635,Desktop,BGMH\ctanner,Microsoft Windows 10 Business 10.0.19045,MJ09SFTX,OH1635,2025-03-26T23:58:48Z,6C:4B:90:B8:79:B9,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz
Offline,Orchard Hospital,OH1636,Desktop,BGMH\yyang,Microsoft Windows 10 Business 10.0.19045,2UA4270KQ7,OH1636,2025-03-18T16:10:49Z,40:A8:F0:A5:11:34,Intel(R) Core(TM) i7-4770S CPU @ 3.10GHz
Offline,Orchard Hospital,OH1639,Desktop,BGMH\mwilkerson,Microsoft Windows 10 Business 10.0.19045,2MD5291BQS,OH1639,2025-03-26T23:00:48Z,"D8:97:BA:80:AC:67, 70:77:81:A0:52:1A",Intel(R) Core(TM) i5-4460  CPU @ 3.20GHz
