Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,CVSH,CVSHDT634,Desktop,CVSH\am30329,Microsoft Windows 10 Pro 10.0.19045,3R8HRW1,CVSHDT634,2025-03-26T23:49:08Z,A4:1F:72:54:BB:D6,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT635,Desktop,CVSH\manuel.dominguez,Microsoft Windows 10 Pro 10.0.19045,59DQXV1,CVSHDT635,2025-03-26T23:49:08Z,90:B1:1C:6A:FE:7C,Intel(R) Core(TM) i5-3550 CPU @ 3.30GHz
Online,CVSH,CVSHDT636,Desktop,CRMC\a.gonzalez1,Microsoft Windows 10 Pro 10.0.19045,682BK02,CVSHDT636,2025-03-26T23:49:08Z,F8:B1:56:DF:58:6F,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Online,CVSH,CVSHDT640,Desktop,CVSH\bk13769,Microsoft Windows 10 Pro 10.0.19045,3RBHRW1,CVSHDT640,2025-03-26T23:49:08Z,A4:1F:72:54:BC:F8,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT654,Desktop,CVSH\my12982,Microsoft Windows 10 Pro 10.0.19045,MXL3331DT9,CVSHDT654,2025-03-26T23:49:08Z,74:46:A0:A6:3A:92,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT657,Desktop,CVSH\pa13325,Microsoft Windows 10 Pro 10.0.19045,3R2FRW1,CVSHDT657,2025-03-26T23:49:08Z,A4:1F:72:54:BD:2B,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Offline,CVSH,CVSHDT659,Desktop,CVSH\cc13885,Microsoft Windows 10 Pro 10.0.19045,2UA5162X1G,CVSHDT659,2025-03-26T18:24:41Z,8C:DC:D4:42:DF:5E,Intel(R) Core(TM) i5-4690 CPU @ 3.50GHz
Online,CVSH,CVSHDT660,Desktop,CVSH\ip13912,Microsoft Windows 10 Pro 10.0.19045,MXL3331DPZ,CVSHDT660,2025-03-26T23:49:08Z,74:46:A0:A6:3A:81,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT676,Desktop,CVSH\bv13122,Microsoft Windows 10 Pro 10.0.19045,3QYFRW1,CVSHDT676,2025-03-26T23:49:08Z,A4:1F:72:54:BA:F1,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,CVSH,CVSHDT677,Desktop,CVSHDT677\UCProgressive,Microsoft Windows 10 Pro 10.0.19045,9HVKSW1,CVSHDT677,2025-03-26T23:49:08Z,90:B1:1C:9C:A2:43,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz
Online,CVSH,CVSHDT679,Desktop,CVSH\ie30339,Microsoft Windows 10 Pro 10.0.19045,3QZDRW1,CVSHDT679,2025-03-26T23:49:08Z,A4:1F:72:54:BC:41,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
