Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,"KentField Sanfrancisco ",KFHDT116,Desktop,KFH\kyasukawa,Microsoft Windows 11 Pro 10.0.26100,C0VKRY3,KFHDT116,2025-03-26T23:57:45Z,"6C:3C:8C:57:E0:50, 48:AD:9A:41:32:87, 48:AD:9A:41:32:8B",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFHDT118,Desktop,KFH\yma,Microsoft Windows 11 Pro 10.0.26100,GYTKRY3,KFHDT118,2025-03-26T23:57:45Z,"6C:3C:8C:58:00:0B, 48:AD:9A:4B:AD:9D, 48:AD:9A:4B:AD:A1, 4A:AD:9A:4B:AD:9D",13th Gen Intel(R) Core(TM) i5-13500T
Offline,"KentField Sanfrancisco ",KFHDT119,Desktop,KFH\acazar,Microsoft Windows 11 Pro 10.0.26100,91YKRY3,KFHDT119,2025-03-06T20:02:28Z,"6C:3C:8C:57:E0:6C, 48:AD:9A:4B:50:91, 48:AD:9A:4B:50:95",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFHDT124,Desktop,KFH\Ybarer,Microsoft Windows 11 Pro 10.0.26100,2SG68Y3,DESKTOP-NNG81R0,2025-03-26T23:57:45Z,"C4:5A:B1:EA:28:EF, 48:AD:9A:1A:57:D4, 48:AD:9A:1A:57:D8",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFHDT144,Desktop,KFH\kyasukawa,Microsoft Windows 11 Pro 10.0.26100,1TG68Y3,KFHDT144,2025-03-26T23:57:45Z,"C4:5A:B1:EA:28:2E, 48:AD:9A:1A:58:C9, 48:AD:9A:1A:58:CD",13th Gen Intel(R) Core(TM) i5-13500T
Offline,"KentField Sanfrancisco ",KFHDT146,Desktop,KFH\Hyee,Microsoft Windows 11 Pro 10.0.26100,GGJB8Y3,KFHDT146,2025-03-11T15:17:46Z,"6C:3C:8C:50:E1:DB, 48:AD:9A:5A:04:F1, 48:AD:9A:5A:04:F5, 4A:AD:9A:5A:04:F1",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFHDT147,Desktop,KFH\ryohannes,Microsoft Windows 11 Pro 10.0.22631,GPMB8Y3,KFHDT147,2025-03-26T23:57:45Z,"6C:3C:8C:4F:D2:25, C4:3D:1A:C0:7B:14, C4:3D:1A:C0:7B:18",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFHDT148,Desktop,KFH\poleary,Microsoft Windows 11 Pro 10.0.26100,2NMB8Y3,KFHDT148,2025-03-26T23:57:45Z,"6C:3C:8C:4F:D8:A3, 48:AD:9A:59:F7:31, 48:AD:9A:59:F7:35",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFHDT221,Desktop,KFH\kwang,Microsoft Windows 11 Pro 10.0.22621,32C80M2,KFHDT221,2025-03-26T23:57:45Z,14:B3:1F:22:4E:EF,Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz
Online,"KentField Sanfrancisco ",KFHDT237,Desktop,KFH\eroces,Microsoft Windows 11 Pro 10.0.26100,CM86MR2,KFHDT237,2025-03-26T23:57:45Z,"54:BF:64:82:97:C5, 74:D8:3E:A5:29:A9, 74:D8:3E:A5:29:AD, 76:D8:3E:A5:29:A9",Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Online,"KentField Sanfrancisco ",KFHDT300,Desktop,KFH\bho,Microsoft Windows 11 Pro 10.0.26100,63JJVD3,KFHDT300,2025-03-26T23:57:45Z,A4:BB:6D:83:A3:59,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
Online,"KentField Sanfrancisco ",KFHDT301,Desktop,KFH\ahernandez,Microsoft Windows 10 Pro 10.0.19045,3VD9JH2,KFHDT301,2025-03-26T23:57:45Z,50:9A:4C:43:09:47,Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,"KentField Sanfrancisco ",KFHDT302,Desktop,KFH\jlee,Microsoft Windows 10 Pro 10.0.19045,DYD7613,KFHDT302,2025-03-26T23:57:45Z,E4:54:E8:C1:57:21,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz
Offline,"KentField Sanfrancisco ",KFHDT310,Desktop,KFH\juy,Microsoft Windows 10 Pro 10.0.19045,DYD9613,KFHDT310,2025-03-22T12:09:20Z,E4:54:E8:C0:4D:00,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz
Offline,"KentField Sanfrancisco ",KFHDT311,Desktop,KFH\achew,Microsoft Windows 10 Pro 10.0.18363,GR69T13,Ayaya PhoneSystem,2025-03-17T15:31:32Z,8C:04:BA:9B:D3:0C,Intel(R) Core(TM) i7-9700T CPU @ 2.00GHz
Online,"KentField Sanfrancisco ",KFHDT312,Desktop,KFH\jgomez,Microsoft Windows 10 Pro 10.0.19045,6X93T13,KSFCAAC1D,2025-03-26T23:57:45Z,E4:54:E8:CA:AC:1D,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz
Online,"KentField Sanfrancisco ",KFHDT313,Desktop,KFH\chernandez,Microsoft Windows 10 Pro 10.0.19045,DYD8613,KSFC0B148,2025-03-26T23:57:45Z,E4:54:E8:C0:B1:48,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz
Online,"KentField Sanfrancisco ",KFHDT315,Desktop,KFH\gmendez,Microsoft Windows 10 Pro 10.0.19045,9RVYDF3,KFHDT315,2025-03-26T23:57:45Z,A4:BB:6D:84:35:D9,Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
Online,"KentField Sanfrancisco ",KFHDT321,Desktop,KFH\nchou,Microsoft Windows 11 Pro Education 10.0.26100,CMC7MR2,DESKTOP-9EVI9Q8,2025-03-26T23:57:45Z,"54:BF:64:81:BA:F2, DC:FB:48:D9:11:56, DC:FB:48:D9:11:5A",Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Offline,"KentField Sanfrancisco ",KFHLT100,Laptop,KFH\balbouchi,Microsoft Windows 11 Pro 10.0.26100,93773M3,KFHLT100,2025-03-26T23:53:52Z,"88:D8:2E:26:79:AB, A0:29:19:6F:F8:45",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz
Offline,"KentField Sanfrancisco ",KFHLT101,Laptop,KFH\mvillalobos,Microsoft Windows 10 Pro 10.0.19045,3PYG1Z2,KFHLT101,2025-03-26T23:53:21Z,"50:EB:71:BD:5A:BA, 98:E7:43:6E:EA:A6, 50:EB:71:BD:5A:BE",Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz
Offline,"KentField Sanfrancisco ",KFHLT263,Laptop,KFH\ydatt,Microsoft Windows 11 Pro N 10.0.26100,7GWDVW3,KFHLT263,2025-03-21T10:23:05Z,"2C:98:11:75:87:A7, 2C:98:11:75:87:A8",12th Gen Intel(R) Core(TM) i5-1235U
Offline,"KentField Sanfrancisco ",KFHLT280,Laptop,KFH\kmoy,Microsoft Windows 11 Pro 10.0.22621,9ZB9S64,DESKTOP-M9TFPPB,2025-03-26T22:19:31Z,"44:A9:2C:58:56:25, BC:38:98:2C:E6:7E, BC:38:98:2C:E6:82, 44:A9:2C:58:55:EC",Intel(R) Core(TM) 7 150U
Offline,"KentField Sanfrancisco ",KFHLT284,Laptop,KFH\achew,Microsoft Windows 11 Pro 10.0.26100,J4C9S64,KFHLT284,2025-03-12T18:22:02Z,"BC:38:98:36:1C:5D, BC:38:98:36:1C:61, 44:A9:2C:58:55:A4",Intel(R) Core(TM) 7 150U
Offline,"KentField Sanfrancisco ",KFMDT011,Desktop,KFH\eanafi,Microsoft Windows 11 Pro 10.0.22631,BLMB8Y3,KFMDT011,2025-02-11T12:45:54Z,"6C:3C:8C:4F:D2:D0, 48:AD:9A:59:F9:89, 48:AD:9A:59:F9:8D, 4A:AD:9A:59:F9:89",13th Gen Intel(R) Core(TM) i5-13500T
Online,"KentField Sanfrancisco ",KFS-EHRBKP,Desktop,KFH\jsaini,Microsoft Windows 10 Pro 10.0.19045,96R2942,DESKTOP-Q7E9Q3S,2025-03-26T23:57:45Z,98:90:96:B3:19:51,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz
Offline,"KentField Sanfrancisco ",KSF6P124M2,Laptop,KFH\ama,Microsoft Windows 10 Pro 10.0.19045,6P124M2,KSF6P124M2,2025-03-18T21:07:10Z,"60:F6:77:60:34:D4, A4:4C:C8:80:4A:FC",Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
Offline,"KentField Sanfrancisco ",KSFEEGCART01,Desktop,KFH\ccorpus,Microsoft Windows 10 Pro 10.0.19045,9RVZDF3,KSFEEGCART01,2025-03-22T12:00:36Z,"A4:BB:6D:84:39:01, 3C:8C:F8:EB:16:E6",Intel(R) Core(TM) i7-10700T CPU @ 2.00GHz
Online,"KentField Sanfrancisco ",KSFEEGREADER01,Desktop,KFH\asadp,Microsoft Windows 11 Pro 10.0.26100,1V9NHQ2,EEGReader,2025-03-26T23:57:45Z,"54:BF:64:79:5D:1B, 74:D8:3E:D8:8D:E4, 74:D8:3E:D8:8D:E8",Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
