Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online,Sonoma,SSHDT72,Desktop,SWMC\ahoang,Microsoft Windows 11 Pro 10.0.22000,2UA64520Q9,SSHDT72,2025-03-26T23:59:39Z,70:5A:0F:34:C7:9A,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Online,Sonoma,SSHDT74,Desktop,SWMC\ddiohep,Microsoft Windows 11 Pro 10.0.22000,MXL3101PKQ,SSHDT74,2025-03-26T23:59:39Z,78:E3:B5:BB:4D:6D,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz
Online,Sonoma,SSHDT75,Desktop,SWMC\amondragon,Microsoft Windows 10 Pro 10.0.19045,2UA534121P,SSHDT75,2025-03-26T23:59:39Z,EC:B1:D7:4F:61:C3,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,Sonoma,SSHDT76,Desktop,SWMC\jnaidu,Microsoft Windows 11 Pro 10.0.26100,5B4XM83,CVSHDT598 IT,2025-03-26T23:59:39Z,A4:BB:6D:DC:E7:F5,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz
Online,Sonoma,SSHDT77,Desktop,SWMC\bdomingo,Microsoft Windows 11 Pro 10.0.22000,MXL3331SRL,SSHDT77,2025-03-26T23:59:39Z,88:51:FB:6E:AE:97,"AMD A8-5500B APU with Radeon(tm) HD Graphics   "
Online,Sonoma,SSHDT79,Desktop,SWMC\avillasenor,Microsoft Windows 10 Pro 10.0.19045,4CRX9P1,SSHDT79,2025-03-26T23:59:39Z,F0:4D:A2:DC:74:13,Intel(R) Core(TM) i5 CPU         760  @ 2.80GHz
Online,Sonoma,SSHDT80,Desktop,SWMC\bgonzalez,Microsoft Windows 11 Pro 10.0.22000,MXL6310Q59,SSH-003,2025-03-26T23:59:39Z,DC:4A:3E:72:A0:E0,Intel(R) Core(TM) i5-6600 CPU @ 3.30GHz
Offline,Sonoma,SSHDT81,Desktop,SWMC\kdonato,Microsoft Windows 11 Pro 10.0.22000,2UA6421SKV,SSHDT81,2025-02-08T13:25:20Z,DC:4A:3E:8F:D9:43,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
Online,Sonoma,SSHDT82,Desktop,SWMC\jnaidu,Microsoft Windows 11 Pro 10.0.22000,7DB6ZG2,SSHDT82,2025-03-26T23:59:39Z,"48:4D:7E:E7:54:38, F4:8C:50:1B:E9:B9",Intel(R) Core(TM) i5-6500T CPU @ 2.50GHz
Online,Sonoma,SSHDT83,Desktop,SWMC\gmcdonald,Microsoft Windows 11 Pro 10.0.26100,GWC1H63,SSHDT83,2025-03-26T23:59:39Z,"A4:BB:6D:4D:4B:CC, A4:B1:C1:42:EC:CB, A4:B1:C1:42:EC:CF, A6:B1:C1:42:EC:CB",Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz
Online,Sonoma,SSHDT84,Desktop,SWMC\kmercado,Microsoft Windows 11 Pro 10.0.22000,2UA2511FXF,SSHDT84,2025-03-26T23:59:39Z,10:60:4B:6C:6F:EE,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz
Online,Sonoma,SSHDT85,Desktop,SWMC\klewis,Microsoft Windows 11 Pro 10.0.22000,7W6JGK2,SSHDT85,2025-03-26T23:59:39Z,"1C:61:B4:DE:A0:42, 50:9A:4C:13:C0:09",Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz
Online,Sonoma,SSHDT86,Desktop,SWMC\lhernandez,Microsoft Windows 11 Pro 10.0.22000,HTC9W12,SSHDT86,2025-03-26T23:59:39Z,34:17:EB:B0:53:F2,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz
Online,Sonoma,SSHDT87,Desktop,SWMC\Msolorio,Microsoft Windows 10 Pro 10.0.19045,GSZ4832,SSH-022,2025-03-26T23:59:39Z,B0:83:FE:98:13:82,Intel(R) Core(TM) i3-4150 CPU @ 3.50GHz
Online,Sonoma,SSHDT88,Desktop,SWMC\ahulbert,Microsoft Windows 10 Pro 10.0.19045,MXL7072G2Y,SSH-DIALYSIS1,2025-03-26T23:59:39Z,A0:8C:FD:C8:55:41,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Online,Sonoma,SSHDT89,Desktop,SWMC\jnaidu,Microsoft Windows 10 Pro 10.0.19045,2UA534121B,SSH-CEO,2025-03-26T23:59:39Z,EC:B1:D7:52:8C:25,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,Sonoma,SSHDT90,Desktop,SWMC\rsingh,Microsoft Windows 10 Pro 10.0.19045,7XZSSM2,SSH-019,2025-03-26T23:59:39Z,D8:9E:F3:2C:A9:F7,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz
Online,Sonoma,SSHDT91,Desktop,SWMC\maltaf,Microsoft Windows 10 Pro 10.0.19045,2UA646273P,SSH-017,2025-03-26T23:59:39Z,"70:5A:0F:30:21:1C, 40:A5:EF:F2:FE:41",Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Online,Sonoma,SSHDT92,Desktop,SWMC\palvarado,Microsoft Windows 10 Pro 10.0.19045,2UA534120C,SSH-012,2025-03-26T23:59:39Z,EC:B1:D7:53:CD:41,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,Sonoma,SSHDT93,Desktop,SWMC\msmithwagner,Microsoft Windows 10 Pro 10.0.19045,2UA6471FBG,SSH-011,2025-03-26T23:59:39Z,70:5A:0F:37:98:E6,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz
Online,Sonoma,SSHDT95,Desktop,SWMC\vkomari,Microsoft Windows 10 Pro 10.0.19045,2UA54722S8,SSH-MED-DIR,2025-03-26T23:59:39Z,50:65:F3:3C:E9:92,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Online,Sonoma,SSHDT96,Desktop,SWMC\Jhoule,Microsoft Windows 10 Pro 10.0.19045,2UA1220ZWJ,SSH-PHARMACY1,2025-03-26T23:59:39Z,78:AC:C0:C4:1F:C2,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz
Online,Sonoma,SSHIT,Desktop,SWMC\abhisheks,Microsoft Windows 10 Pro 10.0.19045,2UA534120P,SSHIT,2025-03-26T23:59:39Z,EC:B1:D7:4F:61:E6,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz
Offline,Sonoma,SSHLT01,Laptop,SWMC\smccleary,Microsoft Windows 11 Pro 10.0.22000,5CG8112FS7,SSHLT01,2025-03-20T22:50:32Z,"E0:9D:31:E2:B1:07, B4:B6:86:1E:35:D5, E0:9D:31:E2:B1:0B",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT02,Laptop,SWMC\vforbush,Microsoft Windows 10 Pro 10.0.19045,5CG82019WJ,SSHLT02,2025-03-13T21:50:46Z,"7C:76:35:BB:8A:AF, B4:B6:86:FE:72:E9, 7C:76:35:BB:8A:B3",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT03,Laptop,SWMC\drimal,Microsoft Windows 11 Pro 10.0.22000,5CG71809C4,SSHLT03,2025-03-21T22:28:14Z,"28:16:AD:BD:9F:CF, 3C:52:82:46:FA:1E, 28:16:AD:BD:9F:D3",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT04,Laptop,SWMC\gsloan,Microsoft Windows 11 Pro 10.0.22000,5CG6294Q5X,SSHLT04,2025-03-07T23:07:11Z,"B8:8A:60:71:69:43, EC:8E:B5:9E:FF:13, B8:8A:60:71:69:47",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT05,Laptop,SWMC\sdas,Microsoft Windows 11 Pro 10.0.22000,5CG81319Q8,SSHLT05,2025-03-20T23:46:09Z,"F8:63:3F:AB:B0:5D, B4:B6:86:26:19:18, F8:63:3F:AB:B0:61",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT06,Laptop,SWMC\rmiyamoto,Microsoft Windows 11 Pro 10.0.22000,5CG81610SD,SSHLT06,2025-03-21T22:42:39Z,"34:41:5D:BC:B9:20, B4:B6:86:84:09:7A, 34:41:5D:BC:B9:24",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT07,Laptop,SWMC\dhermosillo,Microsoft Windows 11 Pro 10.0.22000,5CG7252KXP,SSHLT07,2025-03-20T22:07:47Z,"F4:96:34:2A:0D:F0, F4:30:B9:C9:4E:82, F4:96:34:2A:0D:F4",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT08,Laptop,SWMC\birvine,Microsoft Windows 11 Pro 10.0.22000,5CG7412K2Q,SSHLT08,2025-03-21T21:55:11Z,"F4:96:34:C8:88:31, 48:BA:4E:F3:B5:EE, F4:96:34:C8:88:35",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
Offline,Sonoma,SSHLT09,Laptop,SWMC\vidal.castro,Microsoft Windows 11 Pro 10.0.22000,5CG8071FPN,SSHLT09,2025-03-23T21:09:34Z,"B4:D5:BD:BE:87:64, 10:E7:C6:6F:E5:96, B4:D5:BD:BE:87:68",Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz
